Binary source ID,True distance [pc],True RA [deg],True Dec [deg],Primary stellar mass [M_\odot],Secondary stellar mass [M_\odot],Apparent stellar mass [M_\odot],Primary G-band mag,Secondary G-band mag,Apparent G-band mag,True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg]
2282,119.0544,68.14603981384818,53.226956284497334,0.30966,0.29547,0.42795,15.90196,16.04528,15.21869,1226.62323,102.38012,0.50877,211.59558,294.59883,128.5518,11.25523,1238.29744,103.37708,0.57002,28.82793,113.51984,119.78908,118.83525,119.05185,119.26832,1229.13225,1238.11604,1247.11965,10.7364,11.46013,12.42217,0.49084,0.59073,0.69262,100.07492,103.21115,106.48288
2283,165.59861,118.38769157764705,-0.8717420348123733,0.34958,0.3372,0.41578,16.71748,16.83373,16.02148,2401.0817,119.59606,0.61832,254.66586,200.8472,91.02956,9.85952,2435.82587,113.53787,0.60074,82.75839,12.78809,111.78725,165.84156,166.488,167.1523,2411.25668,2505.25093,2650.74932,8.00053,9.45176,11.45623,0.43226,0.5917,0.72619,106.77674,114.07694,122.37848
2284,94.24826,30.953128131868382,-61.62951685346551,0.25673,0.24192,0.35898,15.98402,16.13833,15.30586,1524.30708,97.77543,0.70954,139.90289,319.16908,200.21562,10.30604,1511.5073,99.79146,0.799,310.00508,141.91329,181.04029,93.92516,94.02865,94.13092,1503.87192,1512.24068,1521.10312,9.08894,10.98111,16.95275,0.71053,0.83487,0.94929,96.54193,99.0641,101.5589
2285,116.1468,174.86677865778574,-19.127586498428542,0.23589,0.22851,0.34525,16.73394,16.81861,16.02288,1412.05351,120.29344,0.29471,51.77446,321.82575,204.67754,5.04432,1389.65159,130.7404,0.21982,225.28854,144.57853,140.80157,115.79032,116.09478,116.39877,1352.79308,1383.15954,1413.55242,4.54538,5.25321,6.1788,0.07392,0.24339,0.52151,119.55456,127.88872,138.05654
2286,176.05541,87.48954291450407,27.208440321798204,0.36212,0.35079,0.48845,15.78029,15.87134,15.07229,2759.6891,113.76522,0.78633,125.06069,288.66362,131.57837,7.59839,2600.29267,111.70503,0.64801,301.17867,111.51535,102.11048,175.77517,176.28131,176.80209,2521.88377,2680.47795,2931.26034,7.40994,14.19088,48.89048,0.68108,0.94214,0.99533,94.56094,103.60026,113.38288
2287,81.06352,350.57780352096637,15.928133393140504,0.57584,0.57189,0.70869,12.38134,12.4204,11.64812,3525.86485,158.48558,0.67074,298.43372,283.91182,16.92937,7.25065,3828.67087,162.64125,0.58006,94.97654,75.45368,40.28355,81.16285,81.21201,81.26151,3757.89382,3843.45438,3940.05258,7.08712,7.30685,7.5705,0.55018,0.58439,0.61803,154.78516,160.08872,165.74919
2288,109.70389,245.5981443772816,42.008774438291624,0.39336,0.38732,0.50433,15.08455,15.14376,14.36117,671.81216,83.08411,0.65042,345.83042,295.37049,96.87453,6.66955,673.69468,93.53421,0.61269,184.90942,115.82329,119.26055,109.6131,109.708,109.80085,670.07308,673.45294,676.90816,6.64277,8.31521,22.49361,0.57895,0.93381,0.99875,87.77654,94.71411,107.08794
2289,434.4081,323.89855640437787,24.733015929957574,0.72079,0.7152,0.79105,15.16219,15.21388,14.43516,2242.73749,125.78254,0.63292,137.35652,57.9967,72.6395,12.23026,2077.6669,115.93355,0.78189,175.64909,63.2959,206.53148,433.9302,435.9383,438.0367,2010.81077,2074.17983,2137.07883,12.34139,24.99408,123.00584,0.75731,0.98309,0.99935,94.41195,105.8085,122.23031
2290,283.77432,274.4577277933493,54.59698349341163,0.69487,0.69187,0.78928,14.2614,14.29296,13.52449,3135.79518,152.74185,0.78921,218.8239,269.89951,445.37526,10.47431,3247.80297,120.37684,0.90976,279.94185,10.92638,171.96707,283.07404,283.55341,284.03854,3037.00018,3447.75963,4519.82722,7.32288,16.83095,64.90052,0.83264,0.97223,0.99793,94.86024,107.026,128.73399
2291,220.6376,272.60506330410635,33.783772053615955,0.47924,0.46929,0.55528,16.13751,16.2227,15.4267,4076.08479,130.51397,0.77033,136.09537,137.0873,447.9982,9.47318,3478.19137,124.30026,0.46735,181.93181,148.0631,733.81183,219.95272,220.55996,221.17126,3374.93476,3641.46555,4172.13989,8.84098,9.52827,10.30086,0.38457,0.51879,0.6554,118.90148,124.22931,130.89226
2292,161.10367,10.074083669223176,7.530803132363939,0.2818,0.26706,0.38431,16.66181,16.80123,15.97671,2893.27259,49.54577,0.22719,118.8754,215.4101,406.07821,10.11817,2835.63526,59.22066,0.19266,278.78097,36.44445,253.23796,160.92157,161.49572,162.0881,2776.81529,2851.40556,2934.10763,9.26476,10.17666,11.29761,0.081,0.20638,0.35976,54.90294,60.1527,64.75245
2293,223.16311,195.03524449399393,71.79547204247591,0.38849,0.38058,0.46442,16.90329,17.00309,16.19947,2825.91256,84.52377,0.27655,301.04216,116.05345,12.40125,12.03113,2709.13555,83.8128,0.43884,305.41895,114.29335,3.26462,222.57453,223.4266,224.30267,2629.65413,2728.86034,2859.64022,11.50823,14.99136,38.31369,0.4226,0.76485,0.97702,80.02072,84.9599,88.77051
2294,83.53325,36.85149738847769,26.06186392078479,0.33839,0.33575,0.44549,15.00826,15.03097,14.26698,1764.59514,123.19096,0.74819,101.80094,280.99842,146.01051,2.80042,1778.259,106.61078,0.87663,282.39077,115.76615,56.38163,83.41714,83.49284,83.5716,1736.62748,1772.93398,1807.25791,1.57937,2.93397,12.97476,0.54543,0.9027,0.99566,93.99359,105.47639,120.88603
2295,157.44147,276.26968146623767,-86.43196700090175,0.21811,0.21085,0.32515,17.05886,17.14206,16.34709,2136.88322,76.82545,0.90548,188.17037,351.61938,150.58415,10.13662,1947.91763,92.3478,0.90006,81.23253,176.65966,437.1179,156.96683,157.44431,157.92373,1896.6367,1973.78993,2060.28482,6.50201,20.58103,86.8853,0.74973,0.97797,0.99852,89.1585,90.98575,95.65537
2296,355.01562,50.41624873747931,-18.973294600625703,0.70837,0.7045,0.85411,13.98966,14.02229,13.25328,943.66799,30.71395,0.37539,204.86631,295.53164,74.53215,8.41197,940.93537,42.35613,0.40247,54.84515,82.7129,60.67127,355.36548,356.29481,357.24246,925.03539,940.55579,956.06732,8.10462,10.3604,24.85365,0.2204,0.61452,0.96048,40.80282,55.4931,71.74227
2297,158.72803,201.2764606213059,-59.30935668705257,0.26985,0.25837,0.38443,16.19849,16.28951,15.49047,1767.06072,119.86747,0.48781,76.25367,25.57369,92.16508,3.75972,1777.52271,137.07722,0.47825,132.62399,40.97112,292.29539,158.29165,158.64735,159.0046,1752.10817,1781.73281,1815.18986,3.36918,3.95108,5.28412,0.24296,0.48096,0.8034,120.73227,131.2156,142.86966
2298,99.05561,138.09234163865057,-73.75047118501226,0.34292,0.33032,0.46121,14.78893,14.88198,14.08188,3124.6141,114.10535,0.62102,302.24507,129.7659,189.77217,6.64878,3162.25666,111.2133,0.56779,295.23275,133.30154,128.43734,98.98037,99.04249,99.10379,3099.56459,3171.35241,3255.96111,6.42377,6.68397,6.96066,0.52798,0.57425,0.62194,109.48689,111.0753,112.66173
2299,173.40206,118.4458502818525,-37.53613324250743,0.46534,0.46209,0.60803,15.22036,15.24869,14.48186,1890.97149,98.07146,0.05952,335.40804,214.52136,116.0197,4.0589,1879.3864,98.69044,0.30216,149.47573,33.95056,87.3476,172.80983,173.04702,173.28906,1825.47781,1873.66783,1928.04183,3.6563,4.14209,4.73439,0.11599,0.30817,0.5815,93.00298,98.90599,105.36964
2300,158.36323,115.50381595700408,19.49297572024733,0.52602,0.51747,0.63307,14.73461,14.80975,14.01895,1795.12994,70.94671,0.0737,200.06455,219.82501,226.34838,10.97969,1792.10254,68.69382,0.10668,322.55432,39.21241,1735.85134,158.18351,158.44945,158.70685,1776.07147,1790.86018,1805.95985,10.62083,11.09595,11.5722,0.03004,0.08845,0.16044,64.80994,68.5826,72.22246
2301,279.00578,91.45314701411424,-38.263447470670854,0.55273,0.54647,0.63379,15.9217,15.97708,15.19646,2592.43458,93.23388,0.63078,298.69917,222.32081,171.02696,9.23402,2627.67297,95.1907,0.6626,127.73302,33.00916,286.18351,279.87767,280.69652,281.53634,2542.24118,2708.83533,2976.29403,8.95926,16.22972,60.47208,0.69281,0.94893,0.99691,88.96895,92.20814,98.56437
2302,86.28538,158.5204849426274,-5.817546776271829,0.23134,0.21807,0.32701,15.83774,15.99742,15.16207,371.9128,127.87881,0.16703,324.18911,251.64389,12.24438,8.23404,373.41527,125.81926,0.06098,173.16626,91.9378,18.8194,85.90098,86.30798,86.71581,371.6166,373.16083,374.71514,6.80617,8.27558,10.3778,0.04196,0.14929,0.3266,113.88137,121.98166,130.76073
2303,116.79233,284.5953774469039,20.762595344333587,0.40076,0.38344,0.5256,14.87874,15.01072,14.19015,1435.65469,116.26446,0.40677,124.49304,300.16786,109.68414,12.11619,1428.85156,116.05165,0.35207,297.02102,121.1423,74.79503,116.52321,116.64185,116.76002,1422.52766,1429.09092,1435.65626,11.84267,12.13538,12.4422,0.31584,0.35422,0.3939,114.31975,115.98061,117.73648
2304,101.62779,84.31593818770232,14.918512252271535,0.14554,0.1374,0.20686,17.08561,17.3125,16.44057,945.66236,14.98203,0.43798,30.94211,67.7037,59.97282,9.30189,954.30405,25.62906,0.35859,23.23566,84.10538,76.74911,101.70157,102.02792,102.3577,947.32954,953.71077,960.1589,8.81924,9.5654,10.39297,0.21653,0.34086,0.46524,23.20908,31.9724,39.57093
2305,437.54928,270.19225311016925,-49.36868031207737,0.87963,0.87353,0.88473,14.27448,14.31986,13.54436,3793.327,116.33491,0.06163,91.35845,232.40543,162.72569,9.95719,3171.84805,133.94183,0.48246,146.87341,43.4156,2255.96603,434.36177,436.01839,437.67503,3099.71428,3295.69848,3702.63746,9.08913,10.47109,12.20284,0.11353,0.33764,0.64128,117.92434,127.77073,138.78177
2306,382.70238,188.6311055839449,-37.49609242799643,0.72739,0.72231,0.82995,14.50272,14.55389,13.77543,1759.8296,124.0872,0.06558,342.62856,246.14117,187.58274,10.801,1808.81213,131.45012,0.09378,229.00559,69.96047,516.19265,383.75719,385.00552,386.2082,1779.91269,1810.67542,1842.98269,9.97081,11.02319,12.12115,0.04187,0.13627,0.27188,121.79731,129.5917,138.94401
2307,169.35122,239.41044939722892,-75.78821671927416,0.28243,0.26923,0.36275,17.35805,17.48637,16.66774,2430.51716,156.84137,0.09673,339.48299,306.48051,232.86608,8.03959,2385.47517,158.08972,0.22247,338.30776,12.62238,2199.86441,169.51167,170.16885,170.86426,2342.44901,2388.87338,2436.62992,7.73605,8.42454,9.17858,0.08105,0.20367,0.34203,138.70659,147.08384,156.515
2308,305.17035,110.45163066036088,-31.59722932716865,0.59591,0.5915,0.70105,15.35138,15.39232,14.61908,1849.14883,118.39219,0.81346,208.64679,262.55474,26.2444,7.76198,1919.61573,92.72767,0.70708,9.36524,84.05707,1845.14256,304.57744,305.42426,306.28692,1884.29005,1926.80232,1974.19131,8.33965,17.84451,175.24093,0.80134,0.99559,0.99996,85.31282,91.40622,102.82452
2309,104.37218,180.24946485561898,69.85413143313978,0.25003,0.24113,0.35982,16.23828,16.34007,15.53541,1118.06203,25.11409,0.66636,282.31506,233.87223,154.9269,5.89185,1118.78177,36.62821,0.63885,108.24328,33.35656,111.68479,104.23427,104.36495,104.49895,1110.51837,1119.27,1127.3995,5.36984,6.35396,9.03359,0.53915,0.68851,0.86107,31.30416,42.92133,55.53116
2310,557.96813,109.88253112853005,-66.8789029917151,0.94866,0.94366,0.96329,13.20036,13.23675,12.46583,1209.68207,127.70071,0.48506,261.11279,98.99153,45.30068,12.99925,1276.93603,122.54119,0.48703,262.07873,66.68269,168.85098,558.42086,559.96017,561.55295,1247.88521,1277.17218,1309.28569,11.97224,18.55966,70.70946,0.32932,0.78859,0.98829,97.12065,111.41897,126.4526
2311,151.60743,29.860801863787724,39.089833364934805,0.41288,0.40158,0.52862,15.56032,15.65854,14.85575,1187.44039,118.68451,0.43272,93.90756,68.7727,180.09969,10.31744,1193.38491,120.88156,0.40712,96.12283,78.51483,150.72371,150.95707,151.27291,151.58792,1181.87359,1195.63435,1209.93488,9.29123,10.42881,12.15073,0.23723,0.40971,0.59529,115.09661,119.981,125.47597
2312,123.49406,215.51250768455282,39.943398273221995,0.28031,0.26724,0.39222,15.7934,15.90582,15.09558,2604.778,29.10106,0.43114,13.5955,137.80031,159.97827,7.05104,2532.7865,23.31383,0.53892,24.04892,134.73761,196.64061,123.48701,123.65331,123.82018,2506.16578,2533.21382,2561.07948,6.82138,7.16034,7.54313,0.48135,0.54473,0.60784,19.21585,26.15066,31.85559
2313,97.11111,227.39625308616823,-66.50756093209039,0.10688,0.10265,0.15805,18.46064,18.58889,17.7703,848.40468,157.00798,0.20923,309.19487,305.08948,113.36686,4.25016,837.36381,131.62294,0.47215,140.1221,129.55912,143.91813,96.83265,97.26013,97.68833,825.2741,839.02425,853.51831,4.27854,6.9837,28.1599,0.42147,0.8637,0.99218,98.48299,113.8294,132.5512
2314,93.02683,10.419490524165248,43.68286880188288,0.10829,0.10195,0.15703,18.00241,18.18905,17.33915,3297.28414,138.98142,0.09492,145.66348,228.17297,3.58495,5.69739,3499.45701,138.05913,0.0841,326.45032,44.24954,3487.38899,92.35418,92.74335,93.13557,3380.59508,3516.83768,3725.65007,5.28914,5.71987,6.17564,0.03455,0.10912,0.22441,130.56553,137.58435,146.43646
2315,86.74432,255.9550351105818,49.300827797463235,0.50026,0.49542,0.64232,13.37869,13.41933,12.64624,1733.9314,115.19675,0.75785,29.85161,344.1096,126.9285,5.79075,1729.12461,110.88362,0.72717,203.48503,157.66955,112.83958,86.70817,86.74619,86.78498,1719.48961,1728.86393,1738.81545,5.57066,5.91955,6.63241,0.68441,0.75511,0.8493,108.59417,111.26938,114.27811
2316,81.39376,40.60193397247964,-69.52417390980729,0.25492,0.24757,0.37177,15.30335,15.38039,14.58861,542.77989,37.50202,0.05324,272.99885,277.60587,61.05037,4.95968,543.95815,44.4564,0.16648,154.93174,120.23835,192.08273,81.26437,81.31786,81.37223,541.73226,544.05293,546.36391,4.64841,5.02932,5.42247,0.04993,0.14478,0.2784,38.53629,46.28135,52.60167
2317,418.5214,219.62540259212494,-9.946658323919777,1.01433,1.00639,0.99529,12.96382,13.00843,12.23332,3398.19158,124.84875,0.35536,288.53651,317.3103,288.45088,12.2842,3091.54074,122.42476,0.42671,110.10423,142.1753,237.52304,417.10141,418.51253,419.96141,2985.32328,3237.51273,3919.9557,11.29717,13.8786,21.15835,0.31573,0.59113,0.86699,106.76967,116.4521,125.27548
2318,302.08932,348.5437558250717,16.66140616505493,0.46086,0.44833,0.59554,16.17802,16.29108,15.4805,1540.76637,47.93965,0.5427,82.72419,305.1471,138.28067,12.47421,1535.8139,43.69788,0.23801,286.08879,103.19043,158.67075,301.11905,302.59359,304.06223,1491.01742,1524.70271,1560.12156,11.75818,13.7748,19.16859,0.10836,0.35888,0.80494,37.68248,50.28436,61.82006
2319,206.0518,347.338919465165,79.40530268355329,0.46587,0.45831,0.59695,15.41789,15.48405,14.69789,1788.52123,85.21773,0.13033,246.21789,205.62659,229.00791,7.57919,1768.28978,79.57435,0.28752,49.36702,26.27252,133.45993,205.74555,206.10149,206.46454,1736.80507,1773.23389,1811.78892,7.01798,7.64041,8.28613,0.10105,0.24458,0.41391,74.90898,79.99702,84.824
2320,167.66043,150.9410798635354,-59.24883362490792,0.31602,0.30967,0.45345,16.48782,16.5482,15.76502,1293.79666,126.60461,0.1968,142.03146,221.64941,142.29445,8.44519,1411.20977,102.60453,0.90224,218.68304,69.69006,1086.10217,167.76149,168.14504,168.53074,1351.67946,1381.51517,1417.90318,5.72863,14.5415,196.68491,0.25358,0.98763,0.99992,90.69608,96.93289,110.18224
2321,65.52931,135.9930256604461,5.693676021385724,0.29196,0.28145,0.33228,15.60497,15.71397,14.90553,1373.19346,85.59922,0.63748,130.76138,349.31031,213.51206,7.13343,1367.36334,89.44263,0.61751,314.5047,168.57734,222.45391,65.45958,65.51718,65.57611,1359.76738,1366.96072,1373.75357,6.7759,7.15023,7.60761,0.55538,0.61949,0.68466,87.05388,89.36255,91.60986
2322,92.68708,357.5389370999579,0.4131373287187727,0.21799,0.20359,0.3084,15.70158,15.85627,15.0236,3062.26059,39.29264,0.08326,172.35865,16.14544,131.96806,7.26201,3049.99145,37.75675,0.07688,212.83679,17.77924,495.48756,92.62204,92.75322,92.88669,3028.39234,3052.34875,3077.42179,7.06682,7.26757,7.46772,0.03533,0.07075,0.10953,34.93667,38.0481,40.83
2323,346.64996,108.32389691295447,-41.68264550501123,0.6979,0.69089,0.83585,14.22276,14.29926,13.50776,2538.64212,56.69488,0.88897,275.85492,160.5753,286.41587,12.25787,2599.84643,45.63663,0.85512,284.14931,134.74831,224.03029,346.39796,347.0805,347.77765,2523.62015,2613.79099,2726.82501,11.10663,27.26766,89.44489,0.82113,0.97232,0.99726,46.18048,70.04415,83.53125
2324,232.08994,125.96738694868591,47.51219260591339,0.3347,0.32372,0.44887,16.72874,16.80966,16.01587,1876.35033,119.54153,0.18018,351.62817,352.71141,219.59089,9.16304,1816.01582,134.84976,0.64386,144.62415,144.72128,166.83258,230.63344,231.91606,233.17497,1776.24173,1824.41542,1859.48123,9.11773,15.63722,53.0741,0.58837,0.92346,0.99374,100.68813,119.19198,136.62732
2325,108.69812,72.91441097180483,-4.874788096358851,0.48224,0.47724,0.62884,14.00567,14.04833,13.27422,525.7153,31.60862,0.22625,351.22468,358.05546,3.71836,6.18741,525.26877,45.5109,0.25286,150.01021,168.26307,487.21797,108.43647,108.52558,108.61593,522.61988,525.04378,527.55937,5.90517,6.36856,6.85951,0.1175,0.25362,0.39052,40.00637,48.63314,55.88616
2326,99.98063,348.07571491600385,-10.386910869029858,0.19907,0.18998,0.29192,15.90185,16.05153,15.22154,4492.59691,178.93843,0.45147,345.07638,199.72357,337.11374,8.8945,4389.95978,156.56826,0.37954,209.05731,59.2392,383.19449,99.65566,99.82381,99.99223,4228.1685,4463.19611,4786.56167,8.68899,8.9355,9.19076,0.34526,0.39136,0.44053,151.26394,155.68847,161.05416
2327,185.0349,64.72322522016951,-16.427086190895295,0.30667,0.30012,0.33665,17.78765,17.88249,17.08146,1694.58377,113.59197,0.11954,22.23692,34.73699,176.13414,8.79237,1660.44092,113.24175,0.0994,272.82409,22.48574,1340.73821,183.06583,184.29624,185.56623,1615.89448,1662.78538,1718.80569,8.23483,10.72557,27.27238,0.1432,0.55576,0.97327,98.44122,108.76008,120.37853
2328,176.42815,78.03397409157712,43.40100703656609,0.48266,0.47471,0.60134,15.29948,15.3666,14.57994,1536.30283,85.99871,0.36505,302.35132,263.44854,166.23815,8.95151,1522.92164,80.3027,0.23401,107.72554,77.00974,129.77789,177.03768,177.42763,177.80331,1501.9449,1525.75815,1550.22528,8.18499,9.01456,9.92738,0.07245,0.21246,0.39138,75.60263,80.45561,85.01381
2329,183.87226,116.80822615480719,-43.086143547805605,0.21848,0.18823,0.52383,15.85348,16.1319,15.23122,1572.73462,137.45963,0.63312,158.98051,20.57809,179.79066,12.78898,1582.77324,137.30056,0.55214,168.76331,37.7655,130.36542,182.87957,183.2312,183.58984,1570.49667,1583.13319,1595.5975,12.14353,13.08507,14.24213,0.47571,0.57293,0.69364,131.12655,137.15011,145.2035
2330,118.27368,85.51095117780567,-74.10127206458992,0.55169,0.542,0.62302,14.17283,14.25338,13.45978,207.2565,12.23745,0.56744,289.78063,142.69561,21.45937,12.05412,208.32261,49.1061,0.64026,269.77099,128.81512,1.48934,118.27106,118.34605,118.42212,206.73644,207.09654,207.52189,17.51896,42.17155,123.28967,0.84709,0.97322,0.9965,54.75094,74.16738,84.11477
2331,440.82441,278.18069829542577,-1.0072550060550942,0.92794,0.92194,1.01791,13.41061,13.44693,12.67605,2307.69612,137.80448,0.1178,48.42508,251.45566,145.17462,10.14526,2338.31731,139.73557,0.59241,272.39519,48.65244,596.45268,439.91735,441.45906,443.04497,2280.31395,2352.99426,2432.63744,8.767,17.84175,72.18603,0.29782,0.88614,0.99369,97.89115,117.07903,140.1323
2332,328.62196,123.01002186956968,60.76974690908993,0.72841,0.72473,0.89845,13.30612,13.34102,12.57086,1427.05472,8.75382,0.13084,307.26297,343.72312,66.80584,9.85589,1413.03097,40.64189,0.18871,156.84574,169.5134,204.36011,329.6472,330.35494,331.08114,1394.30511,1414.78523,1436.69217,9.2037,10.07764,11.00431,0.0609,0.18195,0.34674,33.81239,43.30555,51.07085
2333,171.27229,289.65804535945193,-35.878422373177564,0.67594,0.6732,0.7254,13.81049,13.83998,13.07256,1273.991,80.69251,0.66628,214.2966,129.85013,88.80455,5.0938,1179.68251,88.99921,0.11449,214.90129,130.30521,130.01314,171.12463,171.36978,171.61936,1163.40796,1188.16524,1221.48319,4.60653,5.27497,6.0753,0.0678,0.22186,0.45197,83.01902,90.1107,96.99309
2334,211.83782,192.05000318646148,-18.491424266136928,0.49126,0.48165,0.61907,15.51325,15.59485,14.80071,1107.48385,109.19038,0.16138,144.78272,223.90999,119.77372,9.59846,1115.51507,112.07045,0.12039,243.95289,41.08701,970.65212,210.81697,211.38819,211.9812,1097.00494,1113.59926,1129.69116,8.99673,9.97418,10.99131,0.04868,0.16363,0.33746,104.56289,111.75135,120.1477
2335,138.48589,89.87356306127788,40.73932992690202,0.53014,0.52578,0.64884,14.20796,14.24652,13.47449,3863.32858,26.89238,0.24575,312.3042,204.68971,466.11481,5.48504,3661.06254,25.75064,0.20042,4.01343,161.7531,553.21265,138.38777,138.56484,138.74328,3525.83217,3726.02114,4060.95004,5.33293,5.58472,5.85837,0.12827,0.21995,0.32071,21.15695,29.05153,36.02741
2336,62.23606,153.5319195821415,-50.5873099618646,0.30456,0.30048,0.30378,15.76155,15.82629,15.04086,791.21342,46.97779,0.73518,304.67962,232.07109,122.70724,4.29098,791.80745,39.8343,0.68123,135.70704,38.63471,122.59977,62.23407,62.27287,62.31033,789.25125,791.99627,794.75189,4.01659,4.62284,8.07185,0.60515,0.74165,0.93475,36.07113,44.59295,57.71898
2337,73.71773,140.47700671675693,67.3042715086876,0.14012,0.13433,0.18459,17.35284,17.52819,16.6844,309.0789,21.10408,0.46632,266.8733,112.68003,2.77119,7.51316,308.59884,49.99395,0.40062,269.70266,106.92107,2.24869,73.80582,73.9449,74.07705,307.9366,308.82479,309.75506,6.52683,7.33604,8.54792,0.13491,0.33704,0.54838,40.38914,50.46303,58.9221
2338,58.96734,110.18600839938513,-16.328378649120058,0.31006,0.29523,0.42851,14.18538,14.33005,13.50273,122.2278,91.92816,0.1852,65.31397,159.88833,15.19944,11.39841,122.10039,85.83661,0.27725,42.36816,154.35991,7.5729,58.95511,58.98411,59.01288,122.01786,122.10218,122.18783,10.66478,11.38533,12.13082,0.15541,0.26314,0.37292,82.90464,85.86396,88.78652
